samplingFrequency,polynomialAugmentation,features,history,nbIter,nbEpoch,MAPE_min,MAPE_med,MAPE_max,MAPE_std,MAPE_CI,MAPE_mean,RMSE_min,RMSE_med,RMSE_max,RMSE_std,RMSE_CI,RMSE_mean,nRMSE,MAE_min,MAE_med,MAE_max,MAE_std,MAE_CI,MAE_mean,nMAE,R2_min,R2_med,R2_max,R2_std,R2_CI,R2_mean,MBE_min,MBE_med,MBE_max,MBE_std,MBE_CI,MBE_mean
48_hours,1,GHI,5,10,38.9,28.508185207016997,28.761156175283624,29.013270972902227,0.174388940360157,0.016250969120457266,28.741094375667934,99.03362548028157,99.50974101387915,100.33572776519165,0.44254955271472857,0.012128230052521253,99.5386067836477,0.27315647088897077,80.60966322307672,80.79364587168027,81.13734194114977,0.1546175230315077,0.005815444750605732,80.80943635552413,0.22175938726347674,0.1603092523713543,0.17407454646072923,0.18196193242367775,0.007354220907371999,0.11562004677610165,0.1735834625471816,16.02513991006867,19.243269412582475,21.815684017775595,2.0235144839186407,0.2848129260792781,18.935313221795333
48_hours,1,GHI,10,10,0.0,28.76793497030633,28.872814984157127,29.05000525243556,0.09112139582749285,0.009138431236737918,28.889664793676026,98.94987279631624,99.4019285846902,100.85638628814547,0.5861339019571492,0.017098318499403,99.54666460841169,0.27317858338427986,80.19349123475395,80.7352929446476,81.84041889446311,0.5213782126046471,0.01815143510396112,80.78795565086155,0.22170043934701056,0.15157205606095625,0.17586516005093622,0.18334497606685807,0.00976285959677095,0.16346385347529596,0.17343857212573704,14.30614269934106,15.929576679413067,20.899041564566307,2.1671260145090243,0.3643877743930699,16.807745238741152
48_hours,1,GHI,15,10,0.0,29.44668530759809,29.646471647035533,29.897642294974425,0.14168080645914102,0.014431470812796573,29.654694099403468,100.2469555626514,101.7003814589562,102.62257100844006,0.78514036522471,0.02290955278116667,101.55162370345995,0.2800147976899513,79.95071203001714,81.52453146969226,81.92407294256844,0.5930705343790557,0.021922462032479502,81.33594644779885,0.22427281572579266,0.10850287112536272,0.12445326373900523,0.14929976729024186,0.013483153696653805,0.31472924293391324,0.12696576589116876,18.93015029822052,21.608522372886103,28.96323243660945,2.7912637907284163,0.38704006112008604,21.836108473825742
48_hours,1,GHI,20,10,5.4,27.87063055508025,29.377653107990156,30.15356143063827,0.7850433550096821,0.07517337296632326,29.17736522785494,99.87968171911353,101.81579405273742,110.10646375548238,3.1753834693861065,0.08985267556691769,102.6576193952933,0.28306443046390883,80.34167215584381,81.63475956106457,92.0527506916446,4.0543923672782665,0.13053633493188216,83.5137656105524,0.23027785601982553,-0.026265658965759497,0.12243953614607672,0.15552175379844446,0.05636564209003491,1.5267238121068982,0.10712563563749775,-40.69627844381963,22.107045607929415,26.589514464623885,24.692480951059242,8.787515621993917,7.30761615441607
48_hours,1,GHI,25,10,0.0,29.612983299383462,32.2830953932443,35.72118656107531,1.8649156976492078,0.17090480083589155,31.95112548984475,101.13438811046713,108.65715474243065,118.8994589346779,5.282024403408517,0.14598328879882735,107.9226926595314,0.298229835796893,82.31994444469682,85.28853997711974,92.15028443125631,2.8475089167960483,0.09901816420226528,85.43230948428922,0.23608068888372702,-0.19057683379590395,0.005635973370510139,0.13861883029518374,0.09740249986503653,17.11572402155179,0.01698876769384846,14.391986060664749,41.18361730106571,63.51098355242049,15.125851360631957,1.2090117048828095,36.41955233225064
48_hours,2,GHI,5,10,36.7,28.17563352140568,28.604038653348994,28.913362749652745,0.23416423659339214,0.023666754337868,28.552063652554647,98.55485036188622,99.404993315797,100.15819680784703,0.5436786074436338,0.015126349850283872,99.32316147903943,0.27256524019991457,80.81206886092612,81.2330246942834,81.44119297470301,0.23476581941283484,0.007448023641062791,81.17545754986317,0.22276383228181557,0.16327806965510017,0.17581405014104223,0.18985237459334026,0.00900533368943651,0.14053278984925108,0.1771494978423794,10.910971482325026,15.358078818791949,19.067467316495357,2.515616450599946,0.4980702849084149,14.963609465476647
48_hours,2,GHI,10,10,0.0,28.91644853779268,29.009873464258398,29.133346247419738,0.06461527540953611,0.006780600354345358,29.011086174978026,98.76457384308864,100.37149732629332,100.69599669278215,0.5733450755666399,0.016627841596654595,100.1993403784473,0.2749696734521284,79.4317974469854,81.89689563053058,82.14329245117108,0.8162444738490152,0.027950943368974225,81.61366925378718,0.22396638440117864,0.1542683813599537,0.15971042686934006,0.18640073807577795,0.00954035430599135,0.17060083801434894,0.1625658249348027,13.494271478879392,14.154033208814045,23.515916966117477,3.008943624302805,0.5408606724043649,15.266179379918364
48_hours,2,GHI,15,10,7.0,28.682638429353567,29.683398442213996,38.94724645212677,3.1965942444489683,0.28564882744596853,31.1250974809576,99.32033602676137,101.42917963418421,130.60331419539364,9.938662565476779,0.25641653165416173,106.30009761540366,0.2931080690065342,79.77657378497744,83.3852191000793,100.48587668873915,6.022250781019769,0.2069038827314744,84.9006851369952,0.23410209807963897,-0.4439181072331093,0.12911550316259474,0.1649537547897616,0.1920156733921637,14.640872177942441,0.035938164909960234,-1.1799445500994676,23.763016154816285,80.8653761836119,24.46189341702661,2.516292259482428,29.130739953968884
48_hours,2,GHI,20,10,2.4,28.801436668921,29.543364124939167,31.312724914478164,0.7287926904775618,0.07545116659938304,29.63900760971393,98.51671076684786,101.00758958864614,105.3118930219487,1.9589274168691932,0.0590790750446122,101.06871752196703,0.2786832495395365,80.2555202058905,80.63411731966298,84.34510424041089,1.5154098922674888,0.04855705939657092,81.45288494644267,0.22459525773947758,0.0611655746149109,0.13634062603261277,0.1784122147514421,0.03378180799808847,0.7622520001953862,0.13500322704000714,-1.050954647852507,22.00150966037036,40.7519863699906,10.989474539380844,1.6614809530980286,21.597251710993064
48_hours,2,GHI,25,10,9.2,28.45249215442505,30.878355343240493,32.85912604479079,1.4191555315889648,0.1328434068885138,30.878906065590947,101.137610633934,104.81826077083858,110.5694279906708,3.3565750773198997,0.0857587288720867,105.29039444503792,0.2909558339634378,82.59861879227842,84.43902595350163,86.45545396402467,1.2238957541285556,0.0431044287837987,84.39387052462044,0.23321110258268724,-0.029598252766720234,0.07464776531724071,0.13856393570770986,0.05975248459968768,2.4552906308366236,0.06551523598992355,-6.695071431520898,29.929582059542213,45.28845949176814,16.430412763518778,1.8034860484115067,25.974404274821303
